Date,Open,High,Low,Close,Adj Close,Volume
13/12/2013,17.1,17.2,17,17,14.02,39.08
12/12/2013,17,17.2,17,17.2,14.19,81.95
11/12/2013,17.1,17.1,17,17,14.02,67.39
10/12/2013,17.3,17.4,17.1,17.1,14.11,135.72
9/12/2013,17,17.4,17,17.3,14.27,369.41
6/12/2013,16.8,17,16.8,16.9,13.94,65.71
5/12/2013,17,17.1,16.8,16.9,13.94,261.4
4/12/2013,17.2,17.2,17,17,14.02,412.67
3/12/2013,17.3,17.3,17,17.2,14.19,235.29
2/12/2013,17.2,17.3,17.1,17.2,14.19,153.33
29/11/2013,17.6,17.7,17.3,17.3,14.27,674.92
28/11/2013,17.6,18.2,17.5,18.2,14.35,515.52
27/11/2013,17.6,17.8,17.4,17.4,13.72,301.28
26/11/2013,17.8,17.9,17.3,17.3,13.64,354.36
25/11/2013,17.8,17.9,17.7,17.8,14.04,6.378.517
22/11/2013,17.7,17.8,17.6,17.8,14.04,4.062.286
21/11/2013,17.7,17.8,17.7,17.7,13.96,577.71
20/11/2013,17.4,17.7,17.4,17.7,13.96,401.22
19/11/2013,17.4,17.5,17.3,17.4,13.72,4.069.560
18/11/2013,17.5,17.5,17.3,17.4,13.72,337.56
15/11/2013,16.9,17.1,16.8,17,13.41,366.1
14/11/2013,16.6,16.8,16.6,16.8,13.25,68.21
13/11/2013,16.7,16.8,16.6,16.6,13.09,216.09
12/11/2013,16.9,16.9,16.7,16.7,13.17,186.84
11/11/2013,16.8,16.9,16.8,16.9,13.33,3.812.400
8/11/2013,16.9,17,16.8,16.8,13.25,54.48
7/11/2013,17,17,16.9,16.9,13.33,47.33
6/11/2013,16.9,17.1,16.9,17,13.41,3.827.260
5/11/2013,16.8,17,16.8,16.9,13.33,805.668
4/11/2013,17,17,16.8,16.8,13.25,925.86
1/11/2013,16.9,17,16.8,16.9,13.33,1.013.630
31/10/2013,17,17.1,16.8,16.8,13.25,1.491.000
30/10/2013,17.2,17.2,17,17,13.41,958.37
29/10/2013,17.1,17.2,17,17.1,13.49,1.071.700
28/10/2013,17.3,17.4,17.1,17.1,13.49,974.62
25/10/2013,17.6,17.6,17.3,17.3,13.64,963.48
24/10/2013,17.5,17.6,17.4,17.5,13.8,166.95
23/10/2013,17.5,17.7,17.4,17.7,13.96,277.54
22/10/2013,17.1,17.5,17.1,17.5,13.8,190.4
21/10/2013,17.5,17.5,17.2,17.3,13.64,163.98
18/10/2013,17.1,17.3,17.1,17.3,13.64,127.05
17/10/2013,17.4,17.4,17.1,17.1,13.49,50.77
16/10/2013,17,17.4,17,17.4,13.72,247.54
15/10/2013,17,17.1,17,17,13.41,299.54
14/10/2013,17,17.1,17,17,13.41,252.52
11/10/2013,17,17.2,17,17.1,13.49,80.88
10/10/2013,17,17.1,17,17,13.41,107.36
9/10/2013,17.1,17.2,17,17,13.41,197.47
8/10/2013,17.2,17.2,17.1,17.1,13.49,190.93
7/10/2013,17.2,17.4,17.2,17.2,13.56,3.993.284
4/10/2013,17.5,17.5,17.2,17.2,13.56,28.71
3/10/2013,17.4,17.4,17.2,17.2,13.56,149.5
2/10/2013,17.3,17.5,17.3,17.5,13.8,77.27
1/10/2013,17.7,17.7,17.4,17.4,13.72,95.55
30/09/2013,17.5,17.7,17.4,17.7,13.96,506.18
27/09/2013,17.4,17.7,17.3,17.5,13.8,140.47
26/09/2013,17.6,17.7,17.5,17.5,13.8,31.11
25/09/2013,17.6,17.8,17.5,17.8,14.04,143.36
24/09/2013,17.5,17.7,17.5,17.5,13.8,75.9
23/09/2013,17.6,17.8,17.5,17.6,13.88,77.1
20/09/2013,17.4,18.1,17,18.1,14.27,2.383.090
19/09/2013,17.4,17.5,17,17,13.41,79.16
18/09/2013,17.6,17.7,17.5,17.5,13.8,91.25
17/09/2013,17.5,17.9,17.5,17.8,14.04,312.05
16/09/2013,17.4,17.5,17.2,17.4,13.72,436.11
13/09/2013,16.9,17,16.9,17,13.41,162.54
12/9/2013,16.9,17,16.9,17,13.41,74.74
11/9/2013,17,17,16.8,17,13.41,90.82
10/9/2013,16.9,17,16.9,17,13.41,334.16
9/9/2013,17.1,17.1,16.9,17,13.41,76.19
6/9/2013,17,17.1,16.9,17.1,13.49,152.98
5/9/2013,17.1,17.1,16.9,17,13.41,106.42
4/9/2013,16.7,17,16.7,17,13.41,373.44
3/9/2013,16.7,16.9,16.7,16.9,13.33,350.81
30/08/2013,16.6,16.9,16.6,16.9,13.33,251.74
29/08/2013,16.6,16.9,16.6,16.9,13.33,1.604.100
28/08/2013,16.7,16.8,16.6,16.8,13.25,380.57
27/08/2013,16.7,16.9,16.7,16.9,13.33,145.51
26/08/2013,16.9,16.9,16.7,16.9,13.33,174.64
23/08/2013,16.7,17.1,16.6,17.1,13.49,1.421.600
22/08/2013,16.7,16.9,16.7,16.9,13.33,502.33
21/08/2013,16.9,16.9,16.7,16.9,13.33,141.61
20/08/2013,16.7,16.9,16.6,16.9,13.33,307.27
19/08/2013,16.9,16.9,16.7,16.9,13.33,550.85
16/08/2013,16.8,16.9,16.7,16.9,13.33,225.41
15/08/2013,16.7,16.9,16.7,16.9,13.33,55.22
14/08/2013,16.7,16.9,16.7,16.9,13.33,48.94
13/08/2013,16.8,16.9,16.6,16.9,13.33,81
12/8/2013,16.8,16.9,16.7,16.8,13.25,69.08
9/8/2013,16.9,16.9,16.7,16.9,13.33,164.53
8/8/2013,16.8,16.9,16.8,16.9,13.33,33.09
7/8/2013,16.8,17,16.7,17,13.41,289.08
6/8/2013,16.8,16.9,16.8,16.8,13.25,101.84
5/8/2013,16.9,17,16.8,17,13.41,103.74
2/8/2013,16.8,17,16.8,17,13.41,143.61
1/8/2013,17,17,16.8,17,13.41,2.397.020
31/07/2013,16.8,17,16.8,17,13.41,259.22
30/07/2013,16.8,17.1,16.8,17.1,13.49,421.83
29/07/2013,16.8,17,16.7,17,13.41,280.78
26/07/2013,17,17,16.7,17,13.41,422.91
25/07/2013,16.7,17,16.7,17,13.41,180.57
24/07/2013,17,17,16.7,17,13.41,490.46
23/07/2013,16.8,17,16.7,17,13.41,88.48
22/07/2013,16.8,17,16.8,17,13.41,52.89
19/07/2013,17,17,16.8,16.9,13.33,106.21
18/07/2013,17,17,16.9,17,13.41,106.999
17/07/2013,17.1,17.2,17,17,13.41,357.32
16/07/2013,17.1,17.2,17,17.1,13.49,97.25
15/07/2013,17.3,17.4,17.1,17.1,13.49,128.17
12/7/2013,17.2,17.3,17.2,17.2,13.56,96.71
11/7/2013,17,17.2,17,17.2,13.56,121.75
10/7/2013,17.5,17.5,17,17,13.41,383.26
9/7/2013,17.4,17.5,17.3,17.5,13.8,117.42
8/7/2013,17.3,17.5,17.3,17.5,13.8,156.51
5/7/2013,17.5,17.5,17.4,17.5,13.8,119.97
4/7/2013,17.5,17.5,17.4,17.5,13.8,209.91
3/7/2013,17.5,17.5,17.3,17.5,13.8,232.18
2/7/2013,17.5,17.5,17.4,17.5,13.8,128.67
1/7/2013,17.3,17.5,17.3,17.5,13.8,362.58
28/06/2013,17.3,17.5,17.3,17.5,13.8,281.34
27/06/2013,17.5,17.5,17,17.5,13.8,706.28
26/06/2013,17,17.5,16.9,17.5,13.8,1.895.720
25/06/2013,17.1,17.5,16.9,17.5,13.8,1.652.410
24/06/2013,17.2,17.5,16.9,17.5,13.8,1.259.472
21/06/2013,17.5,17.6,17.4,17.5,13.8,4.163.720
20/06/2013,16.9,17.5,16.8,17.5,13.8,1.792.480
19/06/2013,16.8,17.1,16.8,17.1,13.49,979.42
18/06/2013,16.9,17,16.1,17,13.41,1.115.400
17/06/2013,16.2,17,16,17,13.41,882.18
14/06/2013,17.1,17.1,16.5,16.5,13.01,750.61
13/06/2013,17,17.2,16.8,17.1,13.49,214.01
12/6/2013,17.3,17.4,17,17,13.41,581.53
11/6/2013,17.3,17.4,17.2,17.3,13.64,347.73
10/6/2013,17.5,17.6,17.2,17.2,13.56,359.62
7/6/2013,17.5,17.5,17.3,17.5,13.8,133.21
6/6/2013,17.2,17.4,17.2,17.4,13.72,79.2
5/6/2013,17.3,17.5,17.2,17.4,13.72,286.37
4/6/2013,17.6,17.7,17.5,17.5,13.8,310.66
3/6/2013,17.8,17.8,17.5,17.6,13.88,297.63
31/05/2013,17.9,17.9,17.7,17.8,14.04,48.241.767
30/05/2013,17.8,17.8,17.6,17.8,14.04,120.8
29/05/2013,17.7,17.8,17.6,17.6,13.88,139.6
28/05/2013,17.9,18,17.5,17.6,13.88,354.6
27/05/2013,17.6,18.3,17.6,17.8,14.04,202.5
24/05/2013,18.2,18.3,17.6,17.6,13.88,486.9
23/05/2013,18.5,18.6,18.2,18.2,14.35,344.11
22/05/2013,19.1,19.2,18.3,18.3,14.43,170.96
21/05/2013,19.2,19.3,19,19,14.98,123.05
20/05/2013,18.7,19.2,18.7,19.1,15.06,203.792
17/05/2013,21.7,22,21.7,21.8,14.67,313.91
16/05/2013,22,22.1,21.9,21.9,14.73,622.3
15/05/2013,22.1,22.1,21.9,21.9,14.73,255.09
14/05/2013,22.1,22.1,21.9,22.1,14.87,429.97
13/05/2013,22,22.1,21.9,22.1,14.87,182.28
10/5/2013,21.9,22.1,21.8,22,14.8,25.438.510
9/5/2013,21.8,22,21.8,21.9,14.73,47.428.320
8/5/2013,22,22,21.8,21.9,14.73,370.82
7/5/2013,22,22,21.7,21.8,14.67,325.57
6/5/2013,21.2,21.8,21.2,21.8,14.67,271.51
3/5/2013,21.3,21.5,21,21.5,14.46,60.42
2/5/2013,21.3,21.6,21.3,21.6,14.53,156.81
26/04/2013,21.4,21.6,21.2,21.6,14.53,414.9
25/04/2013,21.1,21.3,21,21.2,14.26,141.18
24/04/2013,21,21.1,21,21,14.13,587.34
23/04/2013,20.4,21,20.4,21,14.13,447.65
22/04/2013,20.4,20.8,20.3,20.8,13.99,292.24
18/04/2013,20.9,20.9,20.2,20.9,14.06,433
17/04/2013,20.8,20.9,20.2,20.9,14.06,420.78
16/04/2013,20.3,20.6,20.3,20.4,13.72,236.26
15/04/2013,21.3,21.3,20.7,20.9,14.06,51.98
12/4/2013,21.4,21.4,20.6,21.3,14.33,333.19
11/4/2013,20.1,21.4,20.1,21.4,14.4,443.05
10/4/2013,21.2,21.4,20.1,20.1,13.52,397.83
9/4/2013,21.4,21.8,21.3,21.3,14.33,126.73
8/4/2013,21.4,21.9,21.1,21.8,14.67,128.88
5/4/2013,21.5,21.8,21.1,21.4,14.4,195.86
4/4/2013,21.2,21.5,20.7,21.3,14.33,181.84
3/4/2013,21.8,21.8,21.2,21.2,14.26,185.55
2/4/2013,21.7,21.8,21.2,21.7,14.6,383.33
1/4/2013,20.7,21.7,20.7,21.7,14.6,174.75
29/03/2013,20.8,20.8,20.4,20.7,13.93,28.83
28/03/2013,20.8,20.9,20.6,20.6,13.86,196.11
27/03/2013,21.1,21.2,20.8,20.9,14.06,79.85
26/03/2013,21.5,21.5,21.2,21.2,14.26,245.74
25/03/2013,21.1,21.6,21.1,21.6,14.53,355.03
22/03/2013,21.6,21.8,21.3,21.3,14.33,229.65
21/03/2013,21.8,21.9,21.5,21.9,14.73,123.17
20/03/2013,21.8,22,21.6,21.6,14.53,183.93
19/03/2013,21.6,21.9,21.6,21.8,14.67,134.35
18/03/2013,22,22,21.5,21.8,14.67,88.67
15/03/2013,21.8,22.2,21.5,21.8,14.67,1.183.570
14/03/2013,21.2,21.9,21.2,21.9,14.73,192.16
13/03/2013,21.9,22,21.2,21.2,14.26,579.25
12/3/2013,21.5,21.8,21.5,21.8,14.67,463.27
11/3/2013,21.8,21.9,21.3,21.9,14.73,756.98
8/3/2013,21,21.8,20.6,21,14.13,133.09
7/3/2013,21.9,21.9,20.8,20.8,13.99,193.6
6/3/2013,20.6,21.9,20.5,21.9,14.73,158.75
5/3/2013,20.3,21.4,20.3,21.4,14.4,165.66
4/3/2013,22,22,20.5,20.5,13.79,2.403.530
1/3/2013,22.1,22.1,21.7,22,14.8,246.75
28/02/2013,20.5,21.6,20.5,21.6,14.53,166.5
27/02/2013,21,21,20.4,21,14.13,215.07
26/02/2013,21.4,21.4,21.1,21.2,14.26,139.87
25/02/2013,21.6,21.6,21.5,21.6,14.53,161.96
22/02/2013,21.4,21.8,21.3,21.6,14.53,258.07
21/02/2013,22,22,21.7,21.7,14.6,202.88
20/02/2013,21.8,22.2,21.8,22.1,14.87,252.83
19/02/2013,22.2,22.3,21.9,22.3,15,582.03
18/02/2013,22.8,22.8,22.5,22.5,15.14,337.15
8/2/2013,22.9,22.9,22.5,22.6,15.2,166.03
7/2/2013,22.7,22.8,22.4,22.4,15.07,159.56
6/2/2013,22.7,22.8,22.5,22.7,15.27,624.05
5/2/2013,22.8,22.8,22.4,22.7,15.27,284.47
4/2/2013,22.6,22.8,22.6,22.7,15.27,132.86
1/2/2013,22.8,22.8,22.2,22.8,15.34,550.71
31/01/2013,22.5,22.8,22.3,22.8,15.34,321.05
30/01/2013,23,23,22.8,22.8,15.34,679.32
29/01/2013,22.4,23,22.4,23,15.47,1.108.090
28/01/2013,22.1,23,22.1,22.8,15.34,1.033.880
25/01/2013,22,22.2,21.9,22.2,14.94,368.97
24/01/2013,22,22.1,21.9,22,14.8,129.27
23/01/2013,22,22.1,21.8,22,14.8,210.14
22/01/2013,21.7,22.1,21.7,22,14.8,131.75
21/01/2013,22,22.3,22,22.2,14.94,121.36
18/01/2013,22,22.5,21.8,22.5,15.14,180.85
17/01/2013,22,22.3,22,22,14.8,140.52
16/01/2013,22.1,22.3,22,22.3,15,478.09
15/01/2013,22,22.3,22,22.3,15,679.57
14/01/2013,22.5,22.5,22.2,22.4,15.07,423.09
11/1/2013,23.1,23.1,22.8,22.8,15.34,272.82
10/1/2013,22.8,23.2,22.4,23.1,15.54,507.33
9/1/2013,21.9,22.8,21.6,22.8,15.34,787.95
8/1/2013,21.5,21.9,21.1,21.9,14.73,531.04
7/1/2013,20.7,21.5,20.2,21.5,14.46,825.34
4/1/2013,20.5,20.8,20.1,20.7,13.93,271.37
3/1/2013,20.1,20.5,19.9,20.5,13.79,260.82
2/1/2013,19.9,20.1,19.6,20.1,13.52,252.1
28/12/2012,19.6,20,19.6,19.9,13.39,179.34
27/12/2012,19.4,19.9,19.2,19.6,13.19,116.11
26/12/2012,18.7,19,18.5,19,12.78,287.86
25/12/2012,19.4,19.4,19,19,12.78,245.2
24/12/2012,20.1,20.1,19.4,19.4,13.05,385.81
21/12/2012,19.9,20.4,19.7,20.1,13.52,11.202.450
20/12/2012,20.4,20.5,20.2,20.3,13.66,10.839.405
19/12/2012,20.4,20.4,20.1,20.4,13.72,1.042.570
18/12/2012,20.6,20.6,20,20.4,13.72,1.723.250
17/12/2012,19,19.9,19,19.9,13.39,1.062.730
14/12/2012,18.7,19,18.7,19,12.78,100.1
13/12/2012,18.5,18.7,18.4,18.5,12.45,188.34
12/12/2012,18.3,18.8,18.3,18.5,12.45,349.31
11/12/2012,18.4,18.5,18.4,18.5,12.45,536.42
10/12/2012,18.5,18.5,18.3,18.5,12.45,575.15
7/12/2012,18.4,18.5,18.3,18.5,12.45,695.57
6/12/2012,18.5,18.5,18.3,18.5,12.45,90.03
5/12/2012,18.3,18.5,18.3,18.5,12.45,471.54
4/12/2012,18.5,18.5,18.2,18.5,12.45,223.17
3/12/2012,18.5,18.5,18.2,18.5,12.45,130.6
30/11/2012,18.5,18.5,18.2,18.4,12.38,392.14
29/11/2012,18.2,18.4,18.1,18.4,12.38,98.22
28/11/2012,18.1,18.4,18.1,18.4,12.38,113.45
27/11/2012,18.2,18.4,18.1,18.4,12.38,165.68
26/11/2012,18.1,18.4,18,18.4,12.38,240.99
23/11/2012,18.1,18.3,18,18.3,12.31,242.42
22/11/2012,18.1,18.3,18.1,18.3,12.31,112.54
21/11/2012,18.4,18.4,18.1,18.4,12.38,835.75
20/11/2012,18.3,18.5,18.2,18.4,12.38,101.71
19/11/2012,18.3,18.5,18.1,18.5,12.45,1.681.920
16/11/2012,18.3,18.5,18.3,18.5,12.45,98.33
15/11/2012,18.5,18.5,18.3,18.5,12.45,308.7
14/11/2012,18.3,18.5,18.3,18.5,12.45,297.26
13/11/2012,18.3,18.5,18.3,18.5,12.45,411.41
12/11/2012,18.3,18.5,18.3,18.5,12.45,470.76
9/11/2012,18.6,18.6,18.2,18.6,12.51,1.133.500
8/11/2012,18.4,18.6,18.3,18.6,12.51,308.62
7/11/2012,18.4,18.6,18.3,18.6,12.51,892.27
6/11/2012,18.4,18.7,18.3,18.7,12.58,664.27
5/11/2012,17.9,18.7,17.9,18.7,12.58,1.682.050
2/11/2012,18.4,19,18.4,18.7,12.58,2.103.460
1/11/2012,19.1,19.3,19,19.3,12.98,509.91
31/10/2012,19.2,19.4,19.1,19.1,12.85,42.72
30/10/2012,19.3,19.5,19.3,19.3,12.98,53.16
29/10/2012,19.5,19.5,19.3,19.5,13.12,327.91
26/10/2012,19.2,19.5,19.2,19.5,13.12,100.86
25/10/2012,19.2,19.5,19.1,19.5,13.12,710.82
24/10/2012,19.3,19.5,19.3,19.5,13.12,530.29
23/10/2012,19.6,19.7,19.4,19.5,13.12,569.97
22/10/2012,19.7,19.8,19.6,19.6,13.19,8.110.710
19/10/2012,19.8,20,19.7,20,13.46,1.572.960
18/10/2012,19.8,20,19.7,20,13.46,1.371.330
17/10/2012,19.7,20,19.7,20,13.46,11.394.480
16/10/2012,19.3,20,19.3,20,13.46,2.316.680
15/10/2012,19.4,19.6,19.2,19.6,13.19,1.542.100
12/10/2012,19.7,19.8,19.6,19.7,13.25,697.1
11/10/2012,19.7,19.9,19.7,19.9,13.39,711.67
10/10/2012,19.8,19.9,19.7,19.9,13.39,765.82
9/10/2012,19.8,19.9,19.7,19.9,13.39,685.56
8/10/2012,19.7,19.9,19.7,19.9,13.39,770.56
5/10/2012,19.8,20,19.7,20,13.46,972.94
4/10/2012,19.7,20,19.7,20,13.46,1.660.620
3/10/2012,19.8,20,19.7,20,13.46,10.035.310
2/10/2012,19.8,20,19.7,20,13.46,484.64
1/10/2012,19.8,20,19.6,20,13.46,730.42
28/09/2012,19.7,20,19.4,20,13.46,12.969.166
27/09/2012,20,20,19.7,19.9,13.39,466.9
26/09/2012,19.7,20,19.7,20,13.46,140.72
25/09/2012,19.7,20,19.6,20,13.46,450.82
24/09/2012,20,20,19.7,20,13.46,468.01
21/09/2012,20,20,19.9,20,13.46,40.081.163
20/09/2012,20.7,20.7,19.7,20,13.46,13.344.980
19/09/2012,20.6,21.5,20.5,20.7,13.93,1.086.730
18/09/2012,22,22,21,21.5,14.46,1.777.790
17/09/2012,20.5,21,20.1,21,14.13,738
14/09/2012,20,20,19.8,20,13.46,356.626
13/09/2012,20,20,19.7,20,13.46,954.18
12/9/2012,19.7,20,19.7,20,13.46,785.4
11/9/2012,19.7,20,19.7,20,13.46,963.07
10/9/2012,19.8,20,19.7,20,13.46,3.905.340
7/9/2012,20,20,19.7,20,13.46,3.116.900
6/9/2012,20,20,19.9,20,13.46,3.425.940
5/9/2012,19.8,20.1,19.8,20,13.46,2.179.660
4/9/2012,20,20.1,19.9,20,13.46,193.83
31/08/2012,20,20,19.8,20,13.46,843.42
30/08/2012,19.4,20.1,19.4,20,13.46,1.175.730
29/08/2012,20,20,19.6,19.6,13.19,421.36
28/08/2012,19.5,20,19.5,20,13.46,862.3
27/08/2012,19.2,20,19.1,20,13.46,2.787.110
24/08/2012,18.8,20.1,18.8,20.1,13.52,1.342.820
23/08/2012,19.7,19.7,19.7,19.7,13.25,2.161.970
22/08/2012,20.7,20.7,20.7,20.7,13.93,147.87
21/08/2012,21.7,22,21.7,21.7,14.6,218.89
20/08/2012,22.7,22.9,22.7,22.8,15.34,330.51
17/08/2012,22.9,22.9,22.7,22.7,15.27,244.73
16/08/2012,22.9,22.9,22.8,22.8,15.34,127.58
15/08/2012,22.8,22.9,22.8,22.9,15.41,283.52
14/08/2012,22.6,22.9,22.6,22.8,15.34,217.49
13/08/2012,22.9,23,22.8,22.8,15.34,578.26
10/8/2012,23,23.1,23,23,15.47,1.204.200
9/8/2012,23,23.1,23,23,15.47,636.45
8/8/2012,23,23.1,22.9,23.1,15.54,203.32
7/8/2012,23,23.1,23,23,15.47,244.76
6/8/2012,23,23.2,23,23,15.47,618.38
3/8/2012,23.2,23.3,23.2,23.2,15.61,199.98
2/8/2012,23.2,23.4,23.1,23.3,15.68,411.91
1/8/2012,23.3,23.4,23.2,23.2,15.61,235.64
31/07/2012,23.3,23.4,23.2,23.3,15.68,103.28
30/07/2012,22.5,23.2,22.5,23.2,15.61,4.148.100
27/07/2012,23,23,22.8,22.9,15.41,364.54
26/07/2012,22.7,23,22.7,22.9,15.41,587.05
25/07/2012,22.6,22.7,22.4,22.7,15.27,552.14
24/07/2012,22.5,22.6,22.4,22.6,15.2,465.05
23/07/2012,22.4,22.7,22.3,22.6,15.2,1.183.750
20/07/2012,22.4,22.6,22.3,22.4,15.07,509.15
19/07/2012,22.2,22.4,22.2,22.4,15.07,894.91
18/07/2012,22.3,22.3,22.2,22.3,15,508.35
17/07/2012,22.2,22.3,22.2,22.3,15,561.01
16/07/2012,22.2,22.4,22.2,22.3,15,665.09
13/07/2012,22.2,22.3,22.1,22.2,14.94,1.116.550
12/7/2012,22.1,22.2,22.1,22.2,14.94,1.232.320
11/7/2012,22.1,22.3,22.1,22.1,14.87,1.252.150
10/7/2012,22.1,22.3,22,22.2,14.94,1.028.610
9/7/2012,22.2,22.3,22.1,22.2,14.94,1.079.720
6/7/2012,22.1,22.3,22.1,22.2,14.94,691.33
5/7/2012,22.1,22.3,22.1,22.2,14.94,623.35
4/7/2012,22,22.2,22,22.2,14.94,1.669.780
3/7/2012,22,22.1,22,22,14.8,1.884.560
2/7/2012,22,22.2,22,22,14.8,1.965.490
29/06/2012,22.2,22.3,22,22.2,14.94,22.240.552
28/06/2012,22.2,22.3,22.1,22.2,14.94,1.907.730
27/06/2012,22.1,22.3,22,22.2,14.94,1.305.710
26/06/2012,21.9,22.5,21.9,22.3,15,2.488.970
25/06/2012,22.2,22.5,22.2,22.4,15.07,1.431.420
22/06/2012,22.3,22.4,22.1,22.4,15.07,2.333.460
21/06/2012,22.6,22.7,22.3,22.3,15,3.278.460
20/06/2012,22.5,23.2,22.4,22.8,15.34,2.896.770
19/06/2012,22.4,22.7,22.3,22.5,15.14,555.34
18/06/2012,22.3,22.4,21.9,22.4,15.07,3.034.030
15/06/2012,22.4,23.2,21.5,21.5,14.46,12.772.910
14/06/2012,22.2,22.7,22.2,22.3,15,5.801.182
13/06/2012,24.4,24.5,23.3,23.3,15.68,19.533.533
12/6/2012,24.7,24.8,24.5,24.5,16.48,2.636.620
11/6/2012,24.8,25,24.7,24.7,16.62,13.915.690
8/6/2012,25.1,25.2,24.9,25,16.82,1.590.650
7/6/2012,25.2,25.3,25,25,16.82,4.701.500
6/6/2012,25.1,25.3,25.1,25.2,16.95,45.242.605
5/6/2012,24.9,25.2,24.9,25.1,16.89,53.138.602
4/6/2012,25.1,25.3,24.7,24.9,16.75,17.350.730
1/6/2012,25.1,25.4,25.1,25.4,17.09,27.184.290
31/05/2012,25.1,25.5,25.1,25.3,17.02,725.91
30/05/2012,25.5,25.6,25.3,25.4,17.09,4.002.492
29/05/2012,24.9,25.3,24.8,25.2,16.95,1.447.240
28/05/2012,25.6,25.7,25.1,25.1,16.89,556.67
25/05/2012,24.9,25.5,24.9,25.5,17.16,16.206.197
24/05/2012,24.7,25,24.7,24.9,16.75,1.487.350
23/05/2012,25.2,25.4,25,25,16.82,6.796.013
22/05/2012,25,25.6,24.8,25.2,16.95,16.048.640
21/05/2012,24.6,25,24.6,25,16.82,525.69
18/05/2012,24.6,24.9,24.2,24.6,16.55,1.255.970
17/05/2012,25.4,25.4,24.7,24.7,16.62,2.252.720
16/05/2012,25,25.6,25,25.4,17.09,1.815.150
15/05/2012,24,25,24,24.6,16.55,2.144.740
14/05/2012,24.5,24.7,24,24.2,16.28,20.965.910
11/5/2012,25.5,25.5,24.7,24.7,16.62,1.860.300
10/5/2012,25.7,26.1,25.3,25.6,17.22,2.006.210
9/5/2012,25.4,25.9,24.9,25.9,17.42,3.462.430
8/5/2012,24.1,24.7,24,24.7,16.62,2.066.252
7/5/2012,23.2,24,23,23.6,15.88,2.946.650
4/5/2012,23.2,23.6,23,23,15.47,2.020.240
3/5/2012,24.2,24.3,23.5,23.5,15.81,2.249.311
2/5/2012,24.5,24.6,24.2,24.4,16.42,876.22
27/04/2012,24.9,24.9,24.6,24.6,16.55,746.78
26/04/2012,25,25,24.7,24.7,16.62,1.004.370
25/04/2012,24.9,25.2,24.9,24.9,16.75,776.04
24/04/2012,25.2,25.2,24.8,24.8,16.68,753.8
23/04/2012,25.5,25.7,25.2,25.3,17.02,798.966
20/04/2012,25.3,25.8,25,25.6,17.22,21.176.798
19/04/2012,24.7,25.5,24.7,25.2,16.95,21.282.880
18/04/2012,24.6,26,24.5,25.1,16.89,21.404.330
17/04/2012,25,25,24.8,24.8,16.68,20.852.197
16/04/2012,24.7,25.2,24.3,25,16.82,1.438.540
13/04/2012,26.9,26.9,25.5,25.5,17.16,2.519.110
12/4/2012,25.3,26.5,25.3,26.5,17.83,2.377.400
11/4/2012,25,25.3,24.8,25.3,17.02,1.188.800
10/4/2012,24.1,24.8,24,24.7,16.62,2.171.580
9/4/2012,24.3,24.3,24.1,24.1,16.21,995.18
6/4/2012,23.4,24.2,23.4,24,16.15,2.488.940
5/4/2012,22.8,23.3,22.8,23.3,15.68,3.541.550
4/4/2012,22.9,23,22.9,23,15.47,544.66
3/4/2012,22.8,23.2,22.8,23.1,15.54,1.273.490
30/03/2012,23.5,23.5,23.2,23.2,15.61,822.59
29/03/2012,23.4,23.6,23.3,23.4,15.74,1.392.290
28/03/2012,23.4,23.6,23.1,23.5,15.81,1.406.270
27/03/2012,23.7,24,23.3,23.3,15.68,3.065.180
26/03/2012,24,24,23.5,24,16.15,1.419.900
23/03/2012,23.4,23.8,23.3,23.7,15.94,992.02
22/03/2012,23,23.7,23,23.5,15.81,707.02
21/03/2012,23.5,23.9,23.3,23.7,15.94,1.713.070
20/03/2012,23,23.3,23,23.3,15.68,2.265.050
19/03/2012,23.7,24,23.5,23.6,15.88,1.795.030
16/03/2012,23.3,24.1,22.9,24.1,16.21,11.764.860
15/03/2012,22.4,23.3,22.1,23.3,15.68,7.094.260
14/03/2012,22.3,22.3,21.8,22.3,15,4.588.060
13/03/2012,21.1,21.3,20.7,21.3,14.33,2.508.100
12/3/2012,19,20.3,18.8,20.3,13.66,7.206.980
9/3/2012,19.5,20,19.5,19.5,13.12,3.225.410
8/3/2012,20.5,20.5,20.5,20.5,13.79,448.41
7/3/2012,21.8,22,21.5,21.5,14.46,3.175.530
6/3/2012,24.4,24.4,22.3,22.6,15.2,2.067.260
5/3/2012,22.5,23.3,22.5,23.3,15.68,2.266.460
2/3/2012,21.9,22.4,21.8,22.2,14.94,2.953.510
1/3/2012,22.5,22.6,21.8,22,14.8,25.068.033
29/02/2012,21.5,22.5,21.2,22.5,15.14,5.872.010
28/02/2012,21.5,21.5,21,21.5,14.46,4.027.940
27/02/2012,20.3,20.5,19.9,20.5,13.79,1.370.940
24/02/2012,18.4,19.6,18.4,19.6,13.19,3.950.670
23/02/2012,19,19,18.4,18.7,12.58,1.414.530
22/02/2012,18.3,19.1,18.3,19,12.78,1.635.490
21/02/2012,20.2,20.2,18.4,19,12.78,1.513.840
20/02/2012,19.2,19.3,19,19.3,12.98,442.83
17/02/2012,18.2,18.7,18,18.4,12.38,774.48
16/02/2012,18.1,18.2,18.1,18.1,12.18,6.224.970
15/02/2012,19,19,19,19,12.78,1.460.130
14/02/2012,20,20.2,19.9,19.9,13.39,1.813.090
